country,country_code,report_year,income_poorest_10,income_richest_10,population,region
Albania,ALB,2020,6.1324673,24.124557,2871951,Europe
Albania,ALB,2019,6.0241885,23.889235,2885012,Europe
Albania,ALB,2018,5.476367,23.323376,2894231,Europe
Albania,ALB,2017,4.9050775,22.721241,2898247,Europe
Albania,ALB,2016,4.7005067,23.151937,2897868,Europe
Albania,ALB,2015,4.866551,22.41005,2898634,Europe
Albania,ALB,2014,3.6729488,19.057009,2903748,Europe
Albania,ALB,2012,4.410012,16.009024,2910003,Europe
Albania,ALB,2008,4.598464,16.435902,2992933,Europe
Albania,ALB,2005,3.983527,15.433521,3076155,Europe
Albania,ALB,2002,3.5018895,13.990763,3134094,Europe
Albania,ALB,1996,3.691232,13.164797,3245681,Europe
Australia,AUS,2018,24.849173,112.45976,25119700,Oceania
Australia,AUS,2016,25.319782,111.1576,24329961,Oceania
Australia,AUS,2014,26.135454,113.77737,23595599,Oceania
Australia,AUS,2010,23.558344,107.398926,22141583,Oceania
Australia,AUS,2008,23.507904,106.64971,21370595,Oceania
Australia,AUS,2004,20.17207,86.108444,20046680,Oceania
Australia,AUS,2003,17.779902,80.14958,19819450,Oceania
Australia,AUS,2001,17.304497,77.76851,19365437,Oceania
Australia,AUS,1995,15.184624,67.49578,18095338,Oceania
Australia,AUS,1989,16.0484,73.853874,16869361,Oceania
Australia,AUS,1985,15.748439,71.90577,15835742,Oceania
Australia,AUS,1981,15.687372,68.55632,14949209,Oceania
Costa Rica,CRI,2023,6.0803676,54.834053,5105527,North America
Ecuador,ECU,2023,3.5732248,30.078592,17980079,South America
Indonesia,IDN,2023,3.0955043,13.610656,281190068,Asia
Latvia,LVA,2021,14.139772,64.87336,1885592,Europe
Latvia,LVA,2020,13.024328,63.025524,1901119,Europe
Latvia,LVA,2019,12.518104,59.081043,1914267,Europe
Latvia,LVA,2018,11.910884,57.190224,1927586,Europe
Latvia,LVA,2017,10.292159,51.901367,1942599,Europe
Latvia,LVA,2016,10.000746,49.281124,1959864,Europe
Latvia,LVA,2015,9.710845,45.860725,1977874,Europe
Latvia,LVA,2014,8.289356,43.048843,1994153,Europe
Latvia,LVA,2013,7.5027456,40.278503,2013004,Europe
Latvia,LVA,2012,6.746168,35.35578,2034639,Europe
Latvia,LVA,2011,6.5124316,34.390743,2059940,Europe
Latvia,LVA,2010,6.224807,33.440826,2097834,Europe
Latvia,LVA,2009,6.2822413,36.248417,2142043,Europe
Latvia,LVA,2008,7.895239,44.369488,2177711,Europe
Latvia,LVA,2007,8.555482,45.784782,2200772,Europe
Latvia,LVA,2006,7.100804,34.43373,2219038,Europe
Latvia,LVA,2005,5.0053887,29.194502,2239787,Europe
Latvia,LVA,2004,4.862899,24.939919,2264178,Europe
Latvia,LVA,1996,4.0853095,16.222012,2457910,Europe
Latvia,LVA,1995,4.3293233,17.01585,2485951,Europe
Latvia,LVA,1993,4.26842,14.76648,2563820,Europe
Panama,PAN,2023,5.674524,61.67498,4458759,North America
South Korea,KOR,2021,22.59569,103.401695,51848401,Asia
South Korea,KOR,2020,22.058567,96.58546,51858480,Asia
South Korea,KOR,2019,20.419746,94.869354,51767843,Asia
South Korea,KOR,2018,19.070675,92.440834,51640894,Asia
South Korea,KOR,2017,17.590958,90.126274,51486268,Asia
South Korea,KOR,2016,16.764587,86.97159,51297837,Asia
South Korea,KOR,2014,16.275879,71.364685,50539055,Asia
South Korea,KOR,2012,15.266704,67.8551,49599579,Asia
South Korea,KOR,2010,14.518516,65.05783,48769330,Asia
South Korea,KOR,2008,13.907382,63.991226,48356486,Asia
South Korea,KOR,2006,13.830661,61.369556,48006518,Asia
Algeria,DZA,2011,4.366556,15.061094,36903375,Africa
Algeria,DZA,1995,2.4930012,13.118017,28470194,Africa
Algeria,DZA,1988,2.4595191,12.611843,24109537,Africa
Angola,AGO,2018,1.0746211,10.726535,31297160,Africa
Angola,AGO,2008,1.8340305,12.5816555,21578655,Africa
Angola,AGO,2000,1.1832685,14.514491,16194872,Africa
Armenia,ARM,2022,3.6478412,12.352581,2880883,Asia
Armenia,ARM,2021,3.7861629,12.5494,2870339,Asia
Armenia,ARM,2020,3.9885778,11.749026,2890894,Asia
Armenia,ARM,2019,3.6668735,12.6044,2903975,Asia
Armenia,ARM,2018,3.7003639,14.009303,2909970,Asia
Armenia,ARM,2017,3.8493795,14.077566,2914967,Asia
Armenia,ARM,2016,3.6984892,15.070867,2918795,Asia
Armenia,ARM,2015,3.6979244,13.632317,2921179,Asia
Armenia,ARM,2014,3.526342,13.162641,2922433,Asia
Armenia,ARM,2013,3.5020607,13.110034,2922528,Asia
Armenia,ARM,2012,3.5112777,12.25316,2922528,Asia
Armenia,ARM,2011,3.3779244,11.974553,2923267,Asia
Armenia,ARM,2010,3.3701012,11.755978,2931083,Asia
Armenia,ARM,2009,3.4007294,11.643596,2945518,Asia
Armenia,ARM,2008,3.7483215,13.02389,2959996,Asia
Armenia,ARM,2007,3.3562255,13.112041,2974825,Asia
Armenia,ARM,2006,3.1956985,11.213289,2990371,Asia
Armenia,ARM,2005,3.0402281,11.7621155,3006360,Asia
Armenia,ARM,2004,2.5882728,10.914464,3022544,Asia
Armenia,ARM,2003,2.3290274,8.376516,3038976,Asia
Armenia,ARM,2002,2.150222,8.803447,3055635,Asia
Armenia,ARM,2001,1.9235903,8.639384,3084350,Asia
Armenia,ARM,1999,2.0289185,8.69725,3167282,Asia
Austria,AUT,2021,27.690018,109.55219,8967053,Europe
Austria,AUT,2020,28.50831,110.58892,8921402,Europe
Austria,AUT,2019,28.4346,111.39988,8880875,Europe
Austria,AUT,2018,27.839869,108.38188,8841652,Europe
Austria,AUT,2017,27.850487,106.45963,8798780,Europe
Austria,AUT,2016,27.731977,107.73762,8737920,Europe
Austria,AUT,2015,26.498295,102.07771,8644037,Europe
Austria,AUT,2014,26.928307,102.615166,8547812,Europe
Austria,AUT,2013,27.54281,104.91894,8481411,Europe
Austria,AUT,2012,25.425858,101.563354,8431598,Europe
Austria,AUT,2011,26.712288,104.45641,8393272,Europe
Austria,AUT,2010,27.098082,105.183205,8365087,Europe
Austria,AUT,2009,25.907217,103.99897,8345072,Europe
Austria,AUT,2008,26.122799,99.71167,8323250,Europe
Austria,AUT,2007,25.493954,100.82802,8296949,Europe
Austria,AUT,2006,26.26013,93.574554,8269902,Europe
Austria,AUT,2005,25.941912,91.25365,8229204,Europe
Austria,AUT,2004,26.381561,96.361664,8173494,Europe
Austria,AUT,2003,24.866121,91.07211,8122605,Europe
Austria,AUT,2000,23.941813,86.07941,8012929,Europe
Austria,AUT,1999,24.290089,88.758766,7993895,Europe
Austria,AUT,1998,22.79816,87.14358,7978465,Europe
Austria,AUT,1997,21.958359,83.648056,7969802,Europe
Austria,AUT,1996,22.092583,82.80401,7960918,Europe
Austria,AUT,1995,22.39766,86.82569,7950322,Europe
Austria,AUT,1994,22.928137,89.82067,7938156,Europe
Azerbaijan,AZE,2005,5.3535843,15.25791,8597248,Asia
Azerbaijan,AZE,2004,4.7481127,13.477794,8489875,Asia
Azerbaijan,AZE,2003,4.471243,13.265846,8400529,Asia
Azerbaijan,AZE,2002,4.5971017,12.587261,8326141,Asia
Azerbaijan,AZE,2001,2.4782078,11.445105,8251776,Asia
Azerbaijan,AZE,1995,1.9864691,9.202275,7719283,Asia
Bangladesh,BGD,2022,2.5311422,10.261564,169384890,Asia
Bangladesh,BGD,2016,1.9967315,7.6141963,160811935,Asia
Bangladesh,BGD,2010,1.8560303,7.033071,152201977,Asia
Bangladesh,BGD,2005,1.7137121,6.596807,144715789,Asia
Bangladesh,BGD,2000,1.5257008,5.9975414,134544303,Asia
Bangladesh,BGD,1995,1.5057255,5.5767903,122600371,Asia
Bangladesh,BGD,1991,1.3582802,4.3469033,113787112,Asia
Bangladesh,BGD,1988,1.3278817,4.4712167,107216011,Asia
Bangladesh,BGD,1985,1.5367266,4.772651,100253825,Asia
Bangladesh,BGD,1983,1.3614821,4.3220577,95335162,Asia
Belarus,BLR,2020,10.232832,29.772608,9350943,Europe
Belarus,BLR,2019,10.002091,30.146832,9435414,Europe
Belarus,BLR,2018,9.488541,28.714571,9480033,Europe
Belarus,BLR,2017,8.687064,26.762363,9495792,Europe
Belarus,BLR,2016,8.405879,25.673986,9499067,Europe
Belarus,BLR,2015,8.516368,27.117321,9487288,Europe
Belarus,BLR,2014,9.194759,30.06742,9472704,Europe
Belarus,BLR,2013,8.98161,28.67201,9464454,Europe
Belarus,BLR,2012,7.9977183,25.998653,9463075,Europe
Belarus,BLR,2011,6.855733,23.57303,9472737,Europe
Belarus,BLR,2010,6.453801,23.601889,9490752,Europe
Belarus,BLR,2009,5.972725,20.491518,9507334,Europe
Belarus,BLR,2008,5.8016477,20.12305,9529357,Europe
Belarus,BLR,2007,5.3988905,20.201496,9563136,Europe
Belarus,BLR,2006,4.7214675,17.266836,9608041,Europe
Belarus,BLR,2005,4.17709,14.760884,9667831,Europe
Belarus,BLR,2004,3.5539641,11.915812,9735090,Europe
Belarus,BLR,2003,2.9335017,10.979629,9803174,Europe
Belarus,BLR,2002,2.7581003,10.69141,9873451,Europe
Belarus,BLR,2001,2.463225,9.704347,9938068,Europe
Belarus,BLR,2000,1.9219834,7.942247,9991311,Europe
Belarus,BLR,1999,1.6681265,7.273071,10039223,Europe
Belarus,BLR,1998,1.6233544,6.840415,10080580,Europe
Belgium,BEL,2021,29.255215,95.44205,11570842,Europe
Belgium,BEL,2020,28.693867,91.95496,11540103,Europe
Belgium,BEL,2019,27.698778,93.1407,11490622,Europe
Belgium,BEL,2018,26.038218,90.039635,11428609,Europe
Belgium,BEL,2017,25.195316,89.483215,11376583,Europe
Belgium,BEL,2016,24.652452,88.60509,11332704,Europe
Belgium,BEL,2015,24.759468,89.72519,11275332,Europe
Belgium,BEL,2014,24.709316,88.39358,11210111,Europe
Belgium,BEL,2013,24.368937,87.92666,11160277,Europe
Belgium,BEL,2012,25.200817,87.748726,11107524,Europe
Belgium,BEL,2011,23.701267,85.90087,11038627,Europe
Belgium,BEL,2010,24.60689,87.219475,10936620,Europe
Belgium,BEL,2009,24.394075,87.75849,10812936,Europe
Belgium,BEL,2008,24.66815,86.99912,10709710,Europe
Belgium,BEL,2007,24.029602,86.32532,10625490,Europe
Belgium,BEL,2006,23.83402,84.34349,10548446,Europe
Belgium,BEL,2005,24.150127,83.922455,10478883,Europe
Belgium,BEL,2004,23.28336,82.02248,10421298,Europe
Belgium,BEL,2003,22.449911,80.55734,10376260,Europe
Belgium,BEL,2000,24.24907,80.93215,10251719,Europe
Belgium,BEL,1997,21.79417,74.614555,10181465,Europe
Belgium,BEL,1995,21.3356,74.54057,10137264,Europe
Belgium,BEL,1992,19.8638,60.94126,10045987,Europe
Belgium,BEL,1988,18.439835,56.861996,9916567,Europe
Belgium,BEL,1985,17.444548,54.405968,9880337,Europe
Belize,BLZ,1999,1.3380048,14.9000225,233064,North America
Belize,BLZ,1998,1.3730793,16.065027,225186,North America
Belize,BLZ,1997,1.2722546,15.39535,217457,North America
Belize,BLZ,1996,1.4761194,15.572248,210321,North America
Belize,BLZ,1994,1.8569639,16.712675,199100,North America
Belize,BLZ,1993,1.7414176,18.139769,194916,North America
Benin,BEN,2021,1.9738088,8.917139,13413423,Africa
Benin,BEN,2018,1.6884208,8.572784,12383349,Africa
Benin,BEN,2015,0.45000416,5.7080665,11360681,Africa
Benin,BEN,2011,0.9412837,6.0747776,10093626,Africa
Benin,BEN,2003,0.9967753,5.049041,7913074,Africa
Bhutan,BTN,2022,7.2113876,26.217503,780920,Asia
Bhutan,BTN,2017,3.7238173,20.927841,754343,Asia
Bhutan,BTN,2012,3.4471009,18.125038,717288,Asia
Bhutan,BTN,2007,2.4680724,13.5446825,678643,Asia
Bhutan,BTN,2003,2.0446267,11.332927,637669,Asia
Bolivia,BOL,2021,5.517209,38.34417,11937369,South America
Bolivia,BOL,2020,4.897773,39.211758,11816300,South America
Bolivia,BOL,2019,5.3281493,38.460224,11671386,South America
Bolivia,BOL,2018,4.323933,37.44213,11508370,South America
Bolivia,BOL,2017,3.9457626,39.089935,11344592,South America
Bolivia,BOL,2016,3.6262503,38.356403,11180019,South America
Bolivia,BOL,2015,4.077816,39.368202,11014707,South America
Bolivia,BOL,2014,4.024903,40.963123,10848889,South America
Bolivia,BOL,2013,3.905873,42.00721,10682612,South America
Bolivia,BOL,2012,3.336639,38.562115,10515813,South America
Bolivia,BOL,2011,3.5780456,37.303154,10348932,South America
Bolivia,BOL,2009,2.6306703,33.283947,10016280,South America
Bolivia,BOL,2008,2.5275133,32.555077,9850858,South America
Bolivia,BOL,2007,2.2269416,31.86579,9685962,South America
Bolivia,BOL,2006,1.7212448,32.324715,9521685,South America
Bolivia,BOL,2005,1.244485,30.434278,9360758,South America
Bolivia,BOL,2004,2.101905,26.94247,9204297,South America
Bolivia,BOL,2002,0.8960738,23.572994,8900357,South America
Bolivia,BOL,2001,1.0063305,24.058714,8752740,South America
Bolivia,BOL,2000,0.4920399,23.61647,8606331,South America
Bolivia,BOL,1999,0.6226093,27.239546,8459812,South America
Bolivia,BOL,1997,1.2918137,28.4199,8167910,South America
Bosnia and Herzegovina,BIH,2011,8.246691,37.906826,3741800,Europe
Bosnia and Herzegovina,BIH,2007,8.636963,40.032917,4013421,Europe
Bosnia and Herzegovina,BIH,2004,7.8293643,37.086773,4140990,Europe
Bosnia and Herzegovina,BIH,2001,6.2806854,21.042618,4179446,Europe
Botswana,BWA,2015,1.808995,19.180342,2203276,Africa
Botswana,BWA,2009,1.6330947,22.334177,1990671,Africa
Botswana,BWA,2002,1.135943,21.84209,1744765,Africa
Botswana,BWA,1993,1.0025923,11.579762,1420120,Africa
Botswana,BWA,1985,0.8291291,9.406811,1121954,Africa
Brazil,BRA,2022,4.049662,43.253197,210306411,South America
Brazil,BRA,2021,3.3090074,39.217445,209550291,South America
Brazil,BRA,2020,4.9927015,40.528976,208660845,South America
Brazil,BRA,2019,3.4270198,42.536877,207455459,South America
Brazil,BRA,2018,3.4210756,42.83907,206107265,South America
Brazil,BRA,2017,3.4271507,41.245007,204703440,South America
Brazil,BRA,2016,3.4967558,41.66161,203218108,South America
Brazil,BRA,2015,3.8040855,41.369083,201675534,South America
Brazil,BRA,2014,3.9674735,42.52251,200085126,South America
Brazil,BRA,2013,3.7763634,41.67324,198478291,South America
Brazil,BRA,2012,3.4729857,39.40723,196876114,South America
Brazil,BRA,2011,3.275574,36.97607,195284736,South America
Brazil,BRA,2009,2.889886,35.1018,192079956,South America
Brazil,BRA,2008,2.7983265,34.305042,190367297,South America
Brazil,BRA,2007,2.5066223,32.627674,188552310,South America
Brazil,BRA,2006,2.4209163,31.780924,186653099,South America
Brazil,BRA,2005,2.153839,29.592299,184688101,South America
Brazil,BRA,2004,2.0094743,28.717209,182675143,South America
Brazil,BRA,2003,1.8639585,28.848904,180622688,South America
Brazil,BRA,2002,1.9367123,30.292965,178503483,South America
Brazil,BRA,2001,1.7981014,30.08306,176301200,South America
Brazil,BRA,1999,1.656998,26.804379,171641544,South America
Brazil,BRA,1998,1.6829334,28.480412,169159651,South America
Brazil,BRA,1997,1.5886714,27.80175,166661663,South America
Brazil,BRA,1996,1.5604202,27.933817,164202549,South America
Brazil,BRA,1995,1.653956,28.411394,161735079,South America
Brazil,BRA,1993,1.1909684,20.416601,156794574,South America
Brazil,BRA,1992,1.1345552,16.921484,154275077,South America
Brazil,BRA,1990,1.1698277,21.269596,149143224,South America
Brazil,BRA,1989,1.3010869,26.601072,146502977,South America
Brazil,BRA,1988,1.208472,23.146252,143826358,South America
Brazil,BRA,1987,1.3540635,23.095352,141104946,South America
Brazil,BRA,1986,1.9298077,29.407484,138336371,South America
Brazil,BRA,1985,1.165441,17.381662,135515593,South America
Brazil,BRA,1984,1.063504,15.711492,132658862,South America
Brazil,BRA,1983,1.0246965,16.145912,129790082,South America
Brazil,BRA,1982,1.1949459,18.86991,126923156,South America
Brazil,BRA,1981,1.2086811,18.15453,124063113,South America
Bulgaria,BGR,2021,10.025347,56.922733,6877222,Europe
Bulgaria,BGR,2020,10.208476,54.26987,6933654,Europe
Bulgaria,BGR,2019,8.446448,49.17707,6975467,Europe
Bulgaria,BGR,2018,8.000348,46.3105,7024746,Europe
Bulgaria,BGR,2017,7.0078993,39.61672,7075639,Europe
Bulgaria,BGR,2016,6.5426874,40.072124,7127436,Europe
Bulgaria,BGR,2015,5.280664,35.282005,7177516,Europe
Bulgaria,BGR,2014,6.5291004,35.883907,7223451,Europe
Bulgaria,BGR,2013,5.4627223,33.83207,7264606,Europe
Bulgaria,BGR,2012,5.5792136,29.549364,7317021,Europe
Bulgaria,BGR,2011,5.44004,27.7348,7380021,Europe
Bulgaria,BGR,2010,5.5954866,30.981049,7437594,Europe
Bulgaria,BGR,2009,6.38349,31.810268,7488018,Europe
Bulgaria,BGR,2008,6.4668684,31.276928,7535590,Europe
Bulgaria,BGR,2007,5.594922,28.379164,7586895,Europe
Bulgaria,BGR,2006,3.3076932,19.366758,7640290,Europe
Bulgaria,BGR,1992,9.074565,35.996826,8559091,Europe
Burkina Faso,BFA,2021,1.5468074,7.5222816,21995249,Africa
Burkina Faso,BFA,2018,1.3791733,7.969147,20438288,Africa
Burkina Faso,BFA,2014,1.4052795,5.7517405,18229466,Africa
Burkina Faso,BFA,2009,0.9868451,5.112266,15710065,Africa
Burkina Faso,BFA,2003,0.8377987,5.3593593,13082531,Africa
Burkina Faso,BFA,1998,0.51918894,3.4697938,11240668,Africa
Burkina Faso,BFA,1994,0.45925528,3.099502,10123807,Africa
Burundi,BDI,2020,0.8543756,4.218773,12617042,Africa
Burundi,BDI,2013,0.8155462,4.225992,10439345,Africa
Burundi,BDI,2006,0.9137095,3.5798903,7865546,Africa
Burundi,BDI,1998,0.43764213,2.935342,6187113,Africa
Burundi,BDI,1992,0.7199089,3.1681619,5858404,Africa
Cameroon,CMR,2021,1.4901695,10.726825,26915764,Africa
Cameroon,CMR,2014,1.3440521,11.778578,22059894,Africa
Cameroon,CMR,2007,1.2764115,8.645232,18049895,Africa
Cameroon,CMR,2001,1.4992867,8.64246,15309490,Africa
Cameroon,CMR,1996,1.0129985,6.554042,13414762,Africa
Canada,CAN,2019,26.400434,111.64995,37782931,North America
Canada,CAN,2018,25.718119,113.79764,37294997,North America
Canada,CAN,2017,24.704447,114.13771,36808500,North America
Canada,CAN,2016,24.534315,109.25816,36353345,North America
Canada,CAN,2015,23.03306,112.37195,35962236,North America
Canada,CAN,2014,23.660564,109.732285,35634265,North America
Canada,CAN,2013,21.696896,111.18835,35293420,North America
Canada,CAN,2012,22.065666,108.477974,34922512,North America
Canada,CAN,2011,23.247946,105.1221,34555450,North America
Canada,CAN,2010,22.624166,105.05863,34196901,North America
Canada,CAN,2009,22.786413,106.74844,33826369,North America
Canada,CAN,2008,22.55376,105.461685,33449089,North America
Canada,CAN,2007,22.521265,103.12543,33092172,North America
Canada,CAN,2006,20.995775,99.33614,32759174,North America
Canada,CAN,2005,20.628895,96.500305,32440173,North America
Canada,CAN,2004,19.702515,94.311035,32132680,North America
Canada,CAN,2003,19.427998,92.04576,31836484,North America
Canada,CAN,2002,19.593767,92.28654,31535580,North America
Canada,CAN,2001,19.741072,91.18291,31213577,North America
Canada,CAN,2000,18.696312,86.97256,30891800,North America
Canada,CAN,1999,18.4148,85.24202,30599458,North America
Canada,CAN,1998,18.161455,82.16282,30329968,North America
Canada,CAN,1997,17.516443,79.56455,30059087,North America
Canada,CAN,1996,17.242382,79.11821,29767210,North America
Canada,CAN,1995,18.391235,83.13522,29459136,North America
Canada,CAN,1994,18.750874,83.8146,29147382,North America
Canada,CAN,1993,18.122545,81.535484,28830635,North America
Canada,CAN,1992,18.659529,84.8808,28500065,North America
Canada,CAN,1991,18.27982,83.80373,28157153,North America
Canada,CAN,1990,19.276403,85.11221,27789436,North America
Canada,CAN,1989,20.000578,85.61693,27366047,North America
Canada,CAN,1988,19.687756,84.18901,26927938,North America
Canada,CAN,1987,18.42248,83.11896,26540914,North America
Canada,CAN,1986,18.054691,81.53358,26211035,North America
Canada,CAN,1985,17.280788,82.35769,25927463,North America
Canada,CAN,1984,16.515965,81.57405,25670376,North America
Canada,CAN,1982,16.929176,82.08065,25140164,North America
Canada,CAN,1981,17.388857,83.41879,24844977,North America
Canada,CAN,1979,15.988989,80.26636,24237173,North America
Canada,CAN,1977,14.887986,77.68722,23730341,North America
Canada,CAN,1975,14.3573475,73.55803,23148980,North America
Canada,CAN,1973,12.35059,66.671936,22512230,North America
Canada,CAN,1971,9.877133,61.461594,21895693,North America
Cape Verde,CPV,2015,2.7461815,19.414373,512405,Africa
Cape Verde,CPV,2007,2.123967,16.546732,496195,Africa
Cape Verde,CPV,2001,1.5907062,14.961819,460300,Africa
Central African Republic,CAF,2021,0.64503914,4.3874135,5112102,Africa
Central African Republic,CAF,2008,0.5232731,5.710151,4558988,Africa
Central African Republic,CAF,1992,0.25,3.3539069,3058837,Africa
Chad,TCD,2022,1.4040484,7.2099185,18455319,Africa
Chad,TCD,2018,1.3998878,6.9957113,16156535,Africa
Chad,TCD,2011,0.9494605,7.5122533,12755003,Africa
Chad,TCD,2003,0.84290403,4.6847906,9487830,Africa
Chile,CHL,2022,8.85979,54.887653,19553032,South America
Chile,CHL,2020,6.8909593,52.94474,19370619,South America
Chile,CHL,2017,7.531542,48.759125,18558865,South America
Chile,CHL,2015,6.906455,45.590733,18047628,South America
Chile,CHL,2013,6.33585,43.642464,17687006,South America
Chile,CHL,2011,5.0350914,36.426064,17351811,South America
Chile,CHL,2009,4.637411,33.54354,17009728,South America
Chile,CHL,2006,4.0911283,31.021372,16509198,South America
Chile,CHL,2003,2.9495382,26.921848,16024753,South America
Chile,CHL,2000,2.8471062,27.844643,15503637,South America
Chile,CHL,1998,2.9947824,33.214085,15127801,South America
Chile,CHL,1996,2.891154,30.62329,14734050,South America
Chile,CHL,1994,2.5620894,28.55764,14316262,South America
Chile,CHL,1992,2.528954,24.327469,13884580,South America
Chile,CHL,1990,2.08707,24.173405,13437178,South America
Chile,CHL,1987,1.7580999,21.040228,12790156,South America
China,CHN,2021,5.7440944,27.720087,1426437276,Asia
China,CHN,2020,4.9376197,24.754436,1426106083,Asia
China,CHN,2019,4.8110533,26.714552,1423520354,Asia
China,CHN,2018,4.4090476,25.473873,1419008963,Asia
China,CHN,2017,4.0715475,23.968336,1412354742,Asia
China,CHN,2016,3.9361243,22.603811,1404052626,Asia
China,CHN,2015,3.6581542,21.155197,1396134164,Asia
China,CHN,2014,3.318296,19.940407,1387951973,Asia
China,CHN,2013,3.079513,18.530964,1379008046,Asia
China,CHN,2012,2.3348851,16.680552,1369520865,Asia
China,CHN,2011,2.1546202,15.236138,1360250657,Asia
China,CHN,2010,1.8736566,14.374167,1351561511,Asia
China,CHN,2008,1.6505245,12.219661,1333821009,Asia
China,CHN,2005,1.5309517,9.812179,1310027138,Asia
China,CHN,2002,1.1141062,7.6654034,1286866839,Asia
China,CHN,1999,1.0150864,5.884257,1260176650,Asia
China,CHN,1996,1.0462487,5.0926166,1230944812,Asia
China,CHN,1993,0.8607595,3.899621,1197308569,Asia
China,CHN,1990,0.80097944,3.2777226,1153582718,Asia
China,CHN,1987,0.80369496,3.2585354,1096217446,Asia
China,CHN,1984,0.71989906,2.5863466,1043849645,Asia
China,CHN,1981,0.53326374,2.043188,997721068,Asia
Colombia,COL,2022,2.9352355,36.171135,51737944,South America
Colombia,COL,2021,2.6031125,33.36161,51188174,South America
Colombia,COL,2020,2.24341,27.627718,50629997,South America
Colombia,COL,2019,3.035972,30.986998,49907987,South America
Colombia,COL,2018,3.2819061,30.609308,49024463,South America
Colombia,COL,2017,3.3069592,29.975416,48131076,South America
Colombia,COL,2016,3.1691458,30.058681,47437513,South America
Colombia,COL,2015,3.1499736,31.104237,46969937,South America
Colombia,COL,2014,2.9871671,31.95524,46565426,South America
Colombia,COL,2013,2.8147967,30.711672,46151584,South America
Colombia,COL,2012,2.6743083,29.251179,45715807,South America
Colombia,COL,2011,2.6240268,28.86422,45259614,South America
Colombia,COL,2010,2.3824885,27.847788,44777325,South America
Colombia,COL,2009,2.1973026,25.705742,44271541,South America
Colombia,COL,2008,2.0160835,25.941364,43758804,South America
Colombia,COL,2005,2.0846875,22.7784,42128977,South America
Colombia,COL,2004,1.9651704,21.330221,41543177,South America
Colombia,COL,2003,1.8019873,20.346172,40937426,South America
Colombia,COL,2002,1.7308197,20.772793,40324683,South America
Colombia,COL,2001,1.0665649,16.631264,39709264,South America
Colombia,COL,2000,0.9202657,19.952578,39089939,South America
Colombia,COL,1999,0.9473245,18.495684,38454863,South America
Colombia,COL,1996,1.2136308,18.339321,36462740,South America
Colombia,COL,1992,2.2177567,21.807941,33760570,South America
Comoros,COM,2014,1.4769992,13.061737,711511,Africa
Comoros,COM,2004,1.7619857,14.942075,580711,Africa
Congo,COG,2011,0.9926037,8.611193,4609728,Africa
Congo,COG,2005,0.8466758,6.9076324,3696399,Africa
Costa Rica,CRI,2022,5.853575,51.512714,5081765,North America
Costa Rica,CRI,2021,5.7945275,53.99323,5059992,North America
Costa Rica,CRI,2020,4.676835,47.78331,5034323,North America
Costa Rica,CRI,2019,5.890174,54.427773,4999551,North America
Costa Rica,CRI,2018,5.716488,54.932068,4957814,North America
Costa Rica,CRI,2017,6.092018,56.968422,4913177,North America
Costa Rica,CRI,2016,5.8133836,54.93396,4867002,North America
Costa Rica,CRI,2015,5.5355024,53.3667,4818044,North America
Costa Rica,CRI,2014,5.475103,53.752514,4767126,North America
Costa Rica,CRI,2013,5.4207892,54.449455,4716153,North America
Costa Rica,CRI,2012,5.487897,52.22875,4663932,North America
Costa Rica,CRI,2011,5.262753,50.839745,4609834,North America
Costa Rica,CRI,2010,5.39013,49.205288,4555965,North America
Costa Rica,CRI,2009,4.892654,47.92428,4499788,North America
Costa Rica,CRI,2008,4.838858,42.661263,4440057,North America
Costa Rica,CRI,2007,4.6737227,42.063507,4380249,North America
Costa Rica,CRI,2006,4.0309443,38.668396,4321339,North America
Costa Rica,CRI,2005,4.0352297,37.575935,4261240,North America
Costa Rica,CRI,2004,3.7025597,35.589275,4200080,North America
Costa Rica,CRI,2003,3.565085,39.013233,4138790,North America
Costa Rica,CRI,2002,3.5398993,39.62929,4075712,North America
Costa Rica,CRI,2001,3.3053353,39.39222,4008950,North America
Costa Rica,CRI,2000,2.7799196,27.555395,3937737,North America
Costa Rica,CRI,1999,2.8475962,28.357195,3862104,North America
Costa Rica,CRI,1998,3.315779,28.44031,3782840,North America
Costa Rica,CRI,1997,2.9043589,25.803413,3701712,North America
Costa Rica,CRI,1996,2.4675522,24.338654,3619014,North America
Costa Rica,CRI,1995,2.641822,24.94112,3535181,North America
Costa Rica,CRI,1994,2.8308294,26.045584,3451122,North America
Costa Rica,CRI,1993,2.4385607,23.285942,3367436,North America
Costa Rica,CRI,1992,2.1735606,19.793655,3284261,North America
Costa Rica,CRI,1991,1.8641584,19.132975,3202181,North America
Costa Rica,CRI,1990,2.0761745,20.190952,3121707,North America
Costa Rica,CRI,1989,2.0280552,19.985838,3043826,North America
Costa Rica,CRI,1986,1.6691505,11.510997,2817219,North America
Costa Rica,CRI,1981,0.9949179,12.826341,2456643,North America
Cote d'Ivoire,CIV,2021,2.1618388,10.042197,29639735,Africa
Cote d'Ivoire,CIV,2018,2.0639138,10.685696,27464175,Africa
Cote d'Ivoire,CIV,2015,1.1793627,7.507246,25246346,Africa
Cote d'Ivoire,CIV,1995,1.5495983,8.340097,14855566,Africa
Cote d'Ivoire,CIV,1992,1.352514,8.362055,13200312,Africa
Cote d'Ivoire,CIV,1988,1.8897036,9.804367,11275194,Africa
